"_time",trackerid,battery
"2016-11-11T12:31:48.000-0800","3d:cd:b7:d7:51:01",44
"2016-11-11T12:31:47.000-0800","16:e0:4b:41:35:f7",54
"2016-11-11T12:31:47.000-0800","69:d5:cf:ca:bc:45",85
"2016-11-11T12:31:47.000-0800","b7:47:8d:f6:38:8c",52
"2016-11-11T12:31:47.000-0800","3d:01:97:68:ce:4f",73
"2016-11-11T12:31:47.000-0800","b8:55:60:67:db:ec",58
"2016-11-11T12:31:46.000-0800","74:51:37:c8:b0:d0",68
"2016-11-11T12:31:46.000-0800","71:03:59:a6:b5:83",96
"2016-11-11T12:31:46.000-0800","79:1e:7e:45:e4:5f",77
"2016-11-11T12:31:46.000-0800","b7:d5:84:3b:e0:62",66
"2016-11-11T12:31:46.000-0800","c7:36:96:36:ac:6f",48
"2016-11-11T12:31:45.000-0800","71:cb:da:1b:3e:2a",46
"2016-11-11T12:31:45.000-0800","cc:a0:92:3b:7f:14",81
"2016-11-11T12:31:45.000-0800","69:70:81:60:6a:38",65
"2016-11-11T12:31:45.000-0800","3d:cd:b7:d7:51:01",100
"2016-11-11T12:31:45.000-0800","75:ff:7e:33:7e:af",90
"2016-11-11T12:31:44.000-0800","20:aa:81:be:36:37",45
"2016-11-11T12:31:44.000-0800","79:fa:26:b6:36:a6",89
"2016-11-11T12:31:44.000-0800","2c:db:67:61:6a:b0",98
"2016-11-11T12:31:44.000-0800","bb:6d:40:7c:83:79",76
"2016-11-11T12:31:44.000-0800","bf:2a:9b:50:00:a1",58
"2016-11-11T12:31:43.000-0800","c3:0e:41:46:2e:c0",94
"2016-11-11T12:31:43.000-0800","36:77:1d:dc:d1:cd",96
"2016-11-11T12:31:43.000-0800","e8:c9:10:f5:0f:ca",94
"2016-11-11T12:31:43.000-0800","49:5e:42:12:eb:e8",70
"2016-11-11T12:31:43.000-0800","3a:03:ab:2c:8b:d7",95
"2016-11-11T12:31:42.000-0800","9f:63:ee:8c:aa:92",65
"2016-11-11T12:31:42.000-0800","1c:2e:7f:62:a5:27",72
"2016-11-11T12:31:42.000-0800","be:65:9e:32:41:9c",50
"2016-11-11T12:31:42.000-0800","da:92:ae:34:a3:3b",48
"2016-11-11T12:31:42.000-0800","06:b9:5d:df:22:6f",84
"2016-11-11T12:31:41.000-0800","48:5f:9a:0c:23:b5",77
"2016-11-11T12:31:41.000-0800","3b:20:02:18:f7:88",44
"2016-11-11T12:31:41.000-0800","bb:67:88:aa:af:1b",71
"2016-11-11T12:31:41.000-0800","c1:c8:e3:81:0f:92",71
"2016-11-11T12:31:41.000-0800","41:18:a1:49:77:8d",74
"2016-11-11T12:31:40.000-0800","5e:3c:ff:40:9f:54",74
"2016-11-11T12:31:40.000-0800","14:96:c0:e4:ef:21",87
"2016-11-11T12:31:40.000-0800","8b:d1:84:9c:4a:36",98
"2016-11-11T12:31:40.000-0800","4f:44:44:c9:4d:0a",49
"2016-11-11T12:31:40.000-0800","44:0c:74:67:a1:b4",91
"2016-11-11T12:31:39.000-0800","55:08:2b:95:8c:ed",79
"2016-11-11T12:31:39.000-0800","b5:e5:02:32:b5:c0",55
"2016-11-11T12:31:39.000-0800","d2:ac:e6:83:0b:6a",61
"2016-11-11T12:31:39.000-0800","08:ab:7d:5e:10:dd",59
"2016-11-11T12:31:39.000-0800","98:63:85:d9:ee:8e",65
"2016-11-11T12:31:38.000-0800","02:e7:32:b6:cf:f0",69
"2016-11-11T12:31:38.000-0800","5d:6b:5c:11:0b:ae",91
"2016-11-11T12:31:38.000-0800","82:49:af:94:27:d2",84
"2016-11-11T12:31:38.000-0800","27:f1:c1:d5:b0:74",87
"2016-11-11T12:31:38.000-0800","82:fb:25:65:ba:0b",71
"2016-11-11T12:31:37.000-0800","48:92:0b:83:8c:e1",43
"2016-11-11T12:31:37.000-0800","7d:36:91:83:48:9a",67
"2016-11-11T12:31:37.000-0800","9a:f0:6e:2a:d6:94",67
"2016-11-11T12:31:37.000-0800","57:00:85:06:43:71",56
"2016-11-11T12:31:37.000-0800","a1:9a:c9:f7:74:6a",100
"2016-11-11T12:31:36.000-0800","b0:9c:ab:70:e0:89",63
"2016-11-11T12:31:36.000-0800","37:49:09:d1:b7:07",79
"2016-11-11T12:31:36.000-0800","bb:6d:40:7c:83:79",68
"2016-11-11T12:31:36.000-0800","ff:a3:a8:15:98:e6",92
"2016-11-11T12:31:36.000-0800","61:b5:0a:7c:0a:60",54
"2016-11-11T12:31:35.000-0800","7e:6d:1a:c8:b1:8b",90
"2016-11-11T12:31:35.000-0800","65:d4:b0:51:0f:db",53
"2016-11-11T12:31:35.000-0800","c8:0f:10:9d:2a:c1",84
"2016-11-11T12:31:35.000-0800","90:4d:4f:14:38:dc",93
"2016-11-11T12:31:35.000-0800","38:2b:4e:4c:7e:c7",87
"2016-11-11T12:31:34.000-0800","70:53:74:8d:b4:36",46
"2016-11-11T12:31:34.000-0800","3e:cc:23:d4:0e:df",63
"2016-11-11T12:31:34.000-0800","dd:9e:ff:17:e0:04",77
"2016-11-11T12:31:34.000-0800","86:c4:67:25:f8:4d",80
"2016-11-11T12:31:34.000-0800","fe:88:55:99:29:2e",45
"2016-11-11T12:31:33.000-0800","15:f2:a0:1e:ee:46",99
"2016-11-11T12:31:33.000-0800","e9:2d:3d:15:9e:93",66
"2016-11-11T12:31:33.000-0800","3e:96:fe:af:08:c9",45
"2016-11-11T12:31:33.000-0800","07:71:d4:35:19:74",89
"2016-11-11T12:31:33.000-0800","90:01:b6:d3:bf:71",68
"2016-11-11T12:31:32.000-0800","d1:da:ad:5e:c9:b9",49
"2016-11-11T12:31:32.000-0800","a1:a2:b5:a8:77:7f",95
"2016-11-11T12:31:32.000-0800","32:5c:94:0a:14:5a",56
"2016-11-11T12:31:32.000-0800","16:72:a9:42:e4:e1",56
"2016-11-11T12:31:32.000-0800","2c:ef:4d:01:49:a7",92
"2016-11-11T12:31:31.000-0800","3a:10:26:b9:e4:a0",95
"2016-11-11T12:31:31.000-0800","e2:31:50:c9:23:1f",56
"2016-11-11T12:31:31.000-0800","9a:3e:21:49:f1:d0",87
"2016-11-11T12:31:31.000-0800","e3:d0:37:1c:5f:5e",51
"2016-11-11T12:31:31.000-0800","11:9c:c3:53:96:10",88
"2016-11-11T12:31:30.000-0800","0d:77:1e:96:df:46",57
"2016-11-11T12:31:30.000-0800","5c:fe:6b:60:ce:d6",82
"2016-11-11T12:31:30.000-0800","e2:56:6f:01:09:af",87
"2016-11-11T12:31:30.000-0800","9a:77:48:9a:6c:d2",90
"2016-11-11T12:31:30.000-0800","b0:30:43:85:ca:75",82
"2016-11-11T12:31:29.000-0800","b7:d5:84:3b:e0:62",73
"2016-11-11T12:31:29.000-0800","21:98:21:00:ae:ae",100
"2016-11-11T12:31:29.000-0800","91:08:58:df:97:d0",82
"2016-11-11T12:31:29.000-0800","f6:d5:01:75:77:62",73
"2016-11-11T12:31:29.000-0800","80:27:9d:70:36:99",100
"2016-11-11T12:31:28.000-0800","f0:b6:93:82:f5:41",48
"2016-11-11T12:31:28.000-0800","a7:6a:8e:d2:ad:52",57
"2016-11-11T12:31:28.000-0800","0a:3f:f0:46:6e:52",74
"2016-11-11T12:31:28.000-0800","4f:44:44:c9:4d:0a",63
"2016-11-11T12:31:28.000-0800","85:75:2b:d0:b6:da",43
"2016-11-11T12:31:27.000-0800","e9:2d:3d:15:9e:93",44
"2016-11-11T12:31:27.000-0800","e3:5b:7a:e0:bf:e0",56
"2016-11-11T12:31:27.000-0800","7d:36:91:83:48:9a",75
"2016-11-11T12:31:27.000-0800","74:51:37:c8:b0:d0",48
"2016-11-11T12:31:27.000-0800","4e:b8:46:45:a2:22",61
"2016-11-11T12:31:26.000-0800","95:3d:c7:0a:7c:2c",53
"2016-11-11T12:31:26.000-0800","ff:1d:db:49:c8:70",72
"2016-11-11T12:31:26.000-0800","37:28:28:ed:2d:ff",92
"2016-11-11T12:31:26.000-0800","b9:9d:29:49:73:fa",59
"2016-11-11T12:31:26.000-0800","e5:9c:ca:73:e2:4c",82
"2016-11-11T12:31:25.000-0800","fa:9e:29:65:70:c5",67
"2016-11-11T12:31:25.000-0800","d6:e0:2b:85:83:e9",66
"2016-11-11T12:31:25.000-0800","b1:27:6f:f5:9c:86",59
"2016-11-11T12:31:25.000-0800","df:05:81:d1:9b:f2",95
"2016-11-11T12:31:25.000-0800","b8:55:60:67:db:ec",84
"2016-11-11T12:31:24.000-0800","7a:a1:cc:40:b2:79",55
"2016-11-11T12:31:24.000-0800","2c:db:67:61:6a:b0",71
"2016-11-11T12:31:24.000-0800","37:e3:b1:d1:83:28",100
"2016-11-11T12:31:24.000-0800","05:5e:1b:b8:f1:60",85
"2016-11-11T12:31:24.000-0800","e6:7f:cf:54:2f:eb",93
"2016-11-11T12:31:23.000-0800","9a:86:3b:e6:0e:6d",87
"2016-11-11T12:31:23.000-0800","0e:1f:75:a5:f3:c2",74
"2016-11-11T12:31:23.000-0800","6f:fb:03:1a:b7:03",78
"2016-11-11T12:31:23.000-0800","11:dc:da:0a:87:d8",90
"2016-11-11T12:31:23.000-0800","b4:43:a0:8e:63:45",82
"2016-11-11T12:31:22.000-0800","cf:ac:78:f3:12:b3",43
"2016-11-11T12:31:22.000-0800","aa:d5:25:00:2e:de",49
"2016-11-11T12:31:22.000-0800","bf:b0:f0:c2:3b:ad",49
"2016-11-11T12:31:22.000-0800","91:15:c1:1a:63:7e",43
"2016-11-11T12:31:22.000-0800","5b:4a:4d:12:2f:fc",45
"2016-11-11T12:31:21.000-0800","12:58:f6:96:bf:97",64
"2016-11-11T12:31:21.000-0800","c0:b0:05:e4:4d:eb",92
"2016-11-11T12:31:21.000-0800","b7:f0:23:5e:a5:81",94
"2016-11-11T12:31:21.000-0800","a7:16:08:74:1b:39",69
"2016-11-11T12:31:21.000-0800","e2:56:6f:01:09:af",49
"2016-11-11T12:31:20.000-0800","f3:f6:20:fa:0c:ea",73
"2016-11-11T12:31:20.000-0800","83:bb:1a:ea:6b:13",84
"2016-11-11T12:31:20.000-0800","f3:7f:9f:cb:f3:9e",59
"2016-11-11T12:31:20.000-0800","ee:b4:4e:3e:c7:9a",70
"2016-11-11T12:31:20.000-0800","f5:28:d8:fa:81:6e",46
"2016-11-11T12:31:19.000-0800","7b:8e:99:c4:bf:ec",96
"2016-11-11T12:31:19.000-0800","2b:b6:47:85:70:40",96
"2016-11-11T12:31:19.000-0800","36:77:1d:dc:d1:cd",85
"2016-11-11T12:31:19.000-0800","12:38:c3:be:e0:63",62
"2016-11-11T12:31:19.000-0800","cf:d0:8f:c7:0b:13",59
"2016-11-11T12:31:18.000-0800","02:b8:b9:cc:6d:96",67
"2016-11-11T12:31:18.000-0800","9b:1e:96:2a:6d:21",73
"2016-11-11T12:31:18.000-0800","30:4f:85:20:05:05",61
"2016-11-11T12:31:18.000-0800","ee:49:db:ec:1e:81",80
"2016-11-11T12:31:18.000-0800","2d:f8:50:f9:4d:09",91
"2016-11-11T12:31:17.000-0800","c9:24:7d:0c:55:2c",99
"2016-11-11T12:31:17.000-0800","3f:80:93:cd:4f:eb",48
"2016-11-11T12:31:17.000-0800","67:c2:58:60:87:27",58
"2016-11-11T12:31:17.000-0800","2c:bb:4b:4e:3d:26",65
"2016-11-11T12:31:17.000-0800","3e:cc:23:d4:0e:df",75
"2016-11-11T12:31:16.000-0800","9e:2c:c7:ea:23:65",89
"2016-11-11T12:31:16.000-0800","da:c3:b3:55:9d:9b",53
"2016-11-11T12:31:16.000-0800","47:b8:56:00:79:ca",52
"2016-11-11T12:31:16.000-0800","33:7f:6c:af:0b:83",95
"2016-11-11T12:31:16.000-0800","0b:07:78:d5:a5:2e",76
"2016-11-11T12:31:15.000-0800","f0:b6:93:82:f5:41",52
"2016-11-11T12:31:15.000-0800","ca:71:9d:93:f2:95",69
"2016-11-11T12:31:15.000-0800","bf:ab:6e:48:46:9c",99
"2016-11-11T12:31:15.000-0800","5f:f8:97:0c:48:8f",65
"2016-11-11T12:31:15.000-0800","f4:ec:4f:fe:82:4f",67
"2016-11-11T12:31:14.000-0800","56:16:17:4c:c2:b6",71
"2016-11-11T12:31:14.000-0800","9e:a4:4e:2a:d1:6d",69
"2016-11-11T12:31:14.000-0800","8a:b5:3b:d1:5e:d3",82
"2016-11-11T12:31:14.000-0800","80:37:b3:a7:2e:58",81
"2016-11-11T12:31:14.000-0800","03:cf:04:6f:9c:ee",68
"2016-11-11T12:31:13.000-0800","55:7a:ce:57:5c:06",89
"2016-11-11T12:31:13.000-0800","d2:82:3f:af:97:12",70
"2016-11-11T12:31:13.000-0800","05:5b:2b:34:df:90",84
"2016-11-11T12:31:13.000-0800","b5:9c:c1:ef:cc:b8",50
"2016-11-11T12:31:13.000-0800","04:ed:6d:c5:aa:8d",68
"2016-11-11T12:31:12.000-0800","c9:35:03:e0:b0:2f",84
"2016-11-11T12:31:12.000-0800","eb:dc:95:0c:97:5a",72
"2016-11-11T12:31:12.000-0800","ff:2d:2c:55:1b:3f",89
"2016-11-11T12:31:12.000-0800","30:4f:85:20:05:05",91
"2016-11-11T12:31:12.000-0800","8b:a8:54:6f:a2:1a",70
"2016-11-11T12:31:11.000-0800","e6:31:8c:48:29:46",96
"2016-11-11T12:31:11.000-0800","e6:43:39:e0:19:b8",54
"2016-11-11T12:31:11.000-0800","43:98:68:b2:1b:c7",46
"2016-11-11T12:31:11.000-0800","84:89:14:66:8c:03",77
"2016-11-11T12:31:11.000-0800","ee:bc:48:69:16:ee",74
"2016-11-11T12:31:10.000-0800","8d:35:34:9c:79:9c",72
"2016-11-11T12:31:10.000-0800","f3:f6:20:fa:0c:ea",77
"2016-11-11T12:31:10.000-0800","06:3c:9a:61:e5:b4",46
"2016-11-11T12:31:10.000-0800","24:03:d1:07:f0:3e",74
"2016-11-11T12:31:10.000-0800","45:9a:2f:16:ec:6d",91
"2016-11-11T12:31:09.000-0800","5f:cd:2d:1f:ca:97",82
"2016-11-11T12:31:09.000-0800","de:6b:05:3c:9e:ae",48
"2016-11-11T12:31:09.000-0800","6f:74:db:f9:34:fb",49
"2016-11-11T12:31:09.000-0800","09:85:3a:8c:2b:f6",79
"2016-11-11T12:31:09.000-0800","0e:1f:75:a5:f3:c2",87
"2016-11-11T12:31:08.000-0800","70:81:fb:d6:63:bc",48
"2016-11-11T12:31:08.000-0800","74:8b:54:78:77:81",86
"2016-11-11T12:31:08.000-0800","9e:27:9b:9a:6f:bc",96
"2016-11-11T12:31:08.000-0800","1d:14:c9:4d:ee:fd",70
"2016-11-11T12:31:08.000-0800","f3:55:20:11:a0:7c",90
"2016-11-11T12:31:07.000-0800","70:81:fb:d6:63:bc",91
"2016-11-11T12:31:07.000-0800","9e:27:9b:9a:6f:bc",47
"2016-11-11T12:31:07.000-0800","0d:d5:59:c9:70:b3",92
"2016-11-11T12:31:07.000-0800","dc:c4:e8:a5:ad:03",70
"2016-11-11T12:31:07.000-0800","af:52:c5:61:9a:a0",86
"2016-11-11T12:31:06.000-0800","34:9f:3f:49:13:c6",50
"2016-11-11T12:31:06.000-0800","e7:2f:08:13:94:bd",80
"2016-11-11T12:31:06.000-0800","e8:c4:f8:32:24:a4",75
"2016-11-11T12:31:06.000-0800","9e:27:9b:9a:6f:bc",100
"2016-11-11T12:31:06.000-0800","b7:d5:05:82:38:47",88
"2016-11-11T12:31:05.000-0800","88:e5:bb:19:f7:ab",47
"2016-11-11T12:31:05.000-0800","98:ea:6e:0d:87:94",75
"2016-11-11T12:31:05.000-0800","b0:05:d0:9c:57:7a",54
"2016-11-11T12:31:05.000-0800","01:cd:e4:9c:55:72",89
"2016-11-11T12:31:05.000-0800","c8:0f:10:92:80:f9",46
"2016-11-11T12:31:04.000-0800","3e:d2:bf:f4:8f:75",62
"2016-11-11T12:31:04.000-0800","46:52:95:0c:87:b7",43
"2016-11-11T12:31:04.000-0800","56:2f:c1:a6:8b:fb",58
"2016-11-11T12:31:04.000-0800","c9:97:d1:28:3a:57",49
"2016-11-11T12:31:04.000-0800","20:aa:81:be:36:37",62
"2016-11-11T12:31:03.000-0800","9e:67:28:36:63:08",56
"2016-11-11T12:31:03.000-0800","54:a6:0a:28:47:e3",71
"2016-11-11T12:31:03.000-0800","86:c4:67:25:f8:4d",48
"2016-11-11T12:31:03.000-0800","41:5a:12:a4:24:16",64
"2016-11-11T12:31:03.000-0800","5b:f4:7d:27:b0:8f",88
"2016-11-11T12:31:02.000-0800","aa:d5:25:00:2e:de",100
"2016-11-11T12:31:02.000-0800","7d:d8:59:84:52:ed",87
"2016-11-11T12:31:02.000-0800","37:28:28:ed:2d:ff",59
"2016-11-11T12:31:02.000-0800","0b:07:78:d5:a5:2e",79
"2016-11-11T12:31:02.000-0800","01:24:f4:5f:6d:b0",68
"2016-11-11T12:31:01.000-0800","68:44:3b:2e:d5:72",65
"2016-11-11T12:31:01.000-0800","41:64:81:a2:67:65",43
"2016-11-11T12:31:01.000-0800","9d:be:7c:6c:85:00",54
"2016-11-11T12:31:01.000-0800","ea:57:c3:b1:70:f5",90
"2016-11-11T12:31:01.000-0800","1a:31:2b:4b:49:30",91
"2016-11-11T12:31:00.000-0800","12:58:f6:96:bf:97",71
"2016-11-11T12:31:00.000-0800","78:3f:d1:2a:78:5b",84
"2016-11-11T12:31:00.000-0800","01:24:f4:5f:6d:b0",76
"2016-11-11T12:31:00.000-0800","98:63:85:d9:ee:8e",88
"2016-11-11T12:31:00.000-0800","3b:3e:af:73:8d:ca",94
"2016-11-11T12:30:59.000-0800","b6:52:2b:82:ff:a4",46
"2016-11-11T12:30:59.000-0800","bb:6d:40:7c:83:79",65
"2016-11-11T12:30:59.000-0800","da:92:ae:34:a3:3b",43
"2016-11-11T12:30:59.000-0800","68:8b:db:b0:d5:30",98
"2016-11-11T12:30:59.000-0800","c8:0f:10:9d:2a:c1",57
"2016-11-11T12:30:58.000-0800","2e:83:f8:98:1c:b9",84
"2016-11-11T12:30:58.000-0800","7b:bb:2b:38:ba:bd",55
"2016-11-11T12:30:58.000-0800","2d:f8:50:f9:4d:09",52
"2016-11-11T12:30:58.000-0800","63:92:8f:6e:54:d4",91
"2016-11-11T12:30:58.000-0800","0d:6e:b2:92:62:7c",82
"2016-11-11T12:30:57.000-0800","e5:48:69:82:f4:2e",48
"2016-11-11T12:30:57.000-0800","d8:d3:11:cd:d0:3a",62
"2016-11-11T12:30:57.000-0800","c1:66:4a:7f:ec:b4",45
"2016-11-11T12:30:57.000-0800","e4:a2:cd:be:05:1d",79
"2016-11-11T12:30:57.000-0800","b0:05:d0:9c:57:7a",54
"2016-11-11T12:30:56.000-0800","ce:a7:9a:70:a3:57",92
"2016-11-11T12:30:56.000-0800","22:1f:ef:04:ec:ce",43
"2016-11-11T12:30:56.000-0800","85:75:2b:d0:b6:da",74
"2016-11-11T12:30:56.000-0800","68:c2:5a:71:44:9a",92
"2016-11-11T12:30:56.000-0800","98:3b:ef:c0:b9:59",94
"2016-11-11T12:30:55.000-0800","4b:a1:28:63:8b:9a",83
"2016-11-11T12:30:55.000-0800","ae:4f:65:6d:dc:92",62
"2016-11-11T12:30:55.000-0800","46:52:95:0c:87:b7",46
"2016-11-11T12:30:55.000-0800","f6:d5:01:75:77:62",66
"2016-11-11T12:30:55.000-0800","ee:bc:48:69:16:ee",62
"2016-11-11T12:30:54.000-0800","08:5a:01:7f:53:65",66
"2016-11-11T12:30:54.000-0800","ef:ca:bd:20:5d:ba",81
"2016-11-11T12:30:54.000-0800","13:52:d6:46:13:d4",53
"2016-11-11T12:30:54.000-0800","e4:3d:7e:ad:96:c1",96
"2016-11-11T12:30:54.000-0800","0a:42:1b:81:9e:0a",80
"2016-11-11T12:30:53.000-0800","48:10:0f:73:3d:ce",77
"2016-11-11T12:30:53.000-0800","0d:ed:3e:c2:b5:9d",94
"2016-11-11T12:30:53.000-0800","05:9a:44:c9:77:c4",85
"2016-11-11T12:30:53.000-0800","c9:97:d1:28:3a:57",79
"2016-11-11T12:30:53.000-0800","f3:e8:f1:9c:8f:04",73
"2016-11-11T12:30:52.000-0800","de:91:8b:7c:7f:7a",99
"2016-11-11T12:30:52.000-0800","86:c4:67:25:f8:4d",46
"2016-11-11T12:30:52.000-0800","8b:a8:54:6f:a2:1a",58
"2016-11-11T12:30:52.000-0800","b2:e6:eb:49:fc:e6",43
"2016-11-11T12:30:52.000-0800","5b:4a:4d:12:2f:fc",64
"2016-11-11T12:30:51.000-0800","c3:24:fe:5e:51:c7",61
"2016-11-11T12:30:51.000-0800","26:6b:e3:d7:5a:b1",70
"2016-11-11T12:30:51.000-0800","e2:93:1c:f1:54:f7",90
"2016-11-11T12:30:51.000-0800","77:8c:57:b2:0d:a4",82
"2016-11-11T12:30:51.000-0800","26:94:fe:0c:95:01",87
"2016-11-11T12:30:50.000-0800","c9:47:04:59:9a:11",44
"2016-11-11T12:30:50.000-0800","97:fa:fe:92:e8:7c",58
"2016-11-11T12:30:50.000-0800","37:f6:11:50:90:a1",79
"2016-11-11T12:30:50.000-0800","86:c4:67:25:f8:4d",49
"2016-11-11T12:30:50.000-0800","5d:4e:2e:4b:ae:c8",62
"2016-11-11T12:30:49.000-0800","37:68:0d:e1:d5:57",45
"2016-11-11T12:30:49.000-0800","bb:01:dd:a5:3c:ab",93
"2016-11-11T12:30:49.000-0800","4f:44:44:c9:4d:0a",55
"2016-11-11T12:30:49.000-0800","ee:9b:83:af:26:2b",82
"2016-11-11T12:30:49.000-0800","44:99:bd:a6:7f:e3",97
"2016-11-11T12:30:48.000-0800","74:5c:25:b4:ef:c6",74
"2016-11-11T12:30:48.000-0800","b7:d5:05:82:38:47",45
"2016-11-11T12:30:48.000-0800","89:7c:d4:bc:76:ce",78
"2016-11-11T12:30:48.000-0800","08:e8:83:4c:11:7f",55
"2016-11-11T12:30:48.000-0800","ff:2d:2c:55:1b:3f",55
"2016-11-11T12:30:47.000-0800","17:81:f5:1e:92:8f",81
"2016-11-11T12:30:47.000-0800","3c:36:f0:5a:88:74",63
"2016-11-11T12:30:47.000-0800","a4:a0:7e:33:1d:e7",54
"2016-11-11T12:30:47.000-0800","ff:ce:f7:16:e9:31",90
"2016-11-11T12:30:47.000-0800","28:ac:50:fe:61:ed",43
"2016-11-11T12:30:46.000-0800","09:85:3a:8c:2b:f6",65
"2016-11-11T12:30:46.000-0800","24:cb:bd:bb:ff:3b",48
"2016-11-11T12:30:46.000-0800","52:2f:b6:82:20:3c",74
"2016-11-11T12:30:46.000-0800","34:4e:39:bd:07:f0",66
"2016-11-11T12:30:46.000-0800","c8:b7:13:a2:8c:a9",86
"2016-11-11T12:30:45.000-0800","b8:4d:d8:4a:bd:74",55
"2016-11-11T12:30:45.000-0800","e4:a2:cd:be:05:1d",81
"2016-11-11T12:30:45.000-0800","05:5d:2f:34:36:cf",80
"2016-11-11T12:30:45.000-0800","4c:fc:9b:ee:4d:36",77
"2016-11-11T12:30:45.000-0800","b4:56:ac:07:fb:ee",49
"2016-11-11T12:30:44.000-0800","a0:df:6c:0a:f4:62",59
"2016-11-11T12:30:44.000-0800","25:8a:17:ce:5c:04",93
"2016-11-11T12:30:44.000-0800","a8:44:87:e4:41:70",83
"2016-11-11T12:30:44.000-0800","e5:13:d5:e0:f2:bb",47
"2016-11-11T12:30:44.000-0800","36:b1:b3:d7:46:a8",79
"2016-11-11T12:30:43.000-0800","e1:32:c7:ec:ca:84",55
"2016-11-11T12:30:43.000-0800","aa:41:7b:b1:b9:12",43
"2016-11-11T12:30:43.000-0800","ef:18:b2:82:28:ba",80
"2016-11-11T12:30:43.000-0800","c8:0f:10:76:d7:48",89
"2016-11-11T12:30:43.000-0800","9d:14:63:e7:64:b7",47
"2016-11-11T12:30:42.000-0800","50:2e:04:4f:44:f3",97
"2016-11-11T12:30:42.000-0800","85:3a:11:f7:a6:11",99
"2016-11-11T12:30:42.000-0800","18:d9:3d:2d:11:aa",98
"2016-11-11T12:30:42.000-0800","c0:b0:05:e4:4d:eb",97
"2016-11-11T12:30:42.000-0800","1b:34:bd:ba:18:2a",86
"2016-11-11T12:30:41.000-0800","f2:c3:2b:97:50:1d",71
"2016-11-11T12:30:41.000-0800","41:de:e8:fe:d2:37",43
"2016-11-11T12:30:41.000-0800","f5:e1:8d:74:fa:f5",43
"2016-11-11T12:30:41.000-0800","27:7f:10:23:48:88",91
"2016-11-11T12:30:41.000-0800","d0:4a:fe:e4:57:2c",60
"2016-11-11T12:30:40.000-0800","24:cb:bd:bb:ff:3b",80
"2016-11-11T12:30:40.000-0800","6c:22:ca:51:38:ae",48
"2016-11-11T12:30:40.000-0800","85:f2:3d:16:96:c8",70
"2016-11-11T12:30:40.000-0800","36:fa:5b:92:4b:25",47
"2016-11-11T12:30:40.000-0800","78:8c:8d:08:6a:df",51
"2016-11-11T12:30:39.000-0800","10:9e:33:8d:fa:92",97
"2016-11-11T12:30:39.000-0800","78:3d:ed:69:e1:16",43
"2016-11-11T12:30:39.000-0800","8d:35:34:9c:79:9c",94
"2016-11-11T12:30:39.000-0800","c0:b0:05:e4:4d:eb",93
"2016-11-11T12:30:39.000-0800","26:84:5f:37:a8:1c",56
"2016-11-11T12:30:38.000-0800","b4:04:f8:50:c4:93",56
"2016-11-11T12:30:38.000-0800","9e:e6:f4:4e:b9:63",48
"2016-11-11T12:30:38.000-0800","c0:1a:7c:7a:85:70",55
"2016-11-11T12:30:38.000-0800","f5:09:f9:6a:0f:f4",97
"2016-11-11T12:30:38.000-0800","2a:28:48:7b:28:55",59
"2016-11-11T12:30:37.000-0800","38:d6:ae:c6:54:a6",57
"2016-11-11T12:30:37.000-0800","1d:9f:29:74:7d:0b",92
"2016-11-11T12:30:37.000-0800","ff:2d:2c:55:1b:3f",82
"2016-11-11T12:30:37.000-0800","82:b9:15:61:b1:db",74
"2016-11-11T12:30:37.000-0800","68:5a:d3:99:80:5f",75
"2016-11-11T12:30:36.000-0800","80:37:b3:a7:2e:58",54
"2016-11-11T12:30:36.000-0800","98:ea:6e:0d:87:94",45
"2016-11-11T12:30:36.000-0800","64:65:60:4d:25:c6",50
"2016-11-11T12:30:36.000-0800","08:5a:01:7f:53:65",93
"2016-11-11T12:30:36.000-0800","e5:13:d5:e0:f2:bb",90
"2016-11-11T12:30:35.000-0800","26:f2:ef:13:3b:4d",69
"2016-11-11T12:30:35.000-0800","44:80:67:01:9d:45",63
"2016-11-11T12:30:35.000-0800","f8:d9:3e:77:93:5d",61
"2016-11-11T12:30:35.000-0800","b3:d4:1d:37:d4:7b",47
"2016-11-11T12:30:35.000-0800","e5:13:d5:e0:f2:bb",97
"2016-11-11T12:30:34.000-0800","74:8b:54:78:77:81",45
"2016-11-11T12:30:34.000-0800","f9:26:e4:90:d5:f6",51
"2016-11-11T12:30:34.000-0800","25:8a:17:ce:5c:04",95
"2016-11-11T12:30:34.000-0800","19:92:af:47:a4:ce",67
"2016-11-11T12:30:34.000-0800","c8:0f:10:76:d7:48",45
"2016-11-11T12:30:33.000-0800","07:7c:df:c0:e8:ef",64
"2016-11-11T12:30:33.000-0800","2f:13:ca:51:89:5e",90
"2016-11-11T12:30:33.000-0800","37:e3:b1:d1:83:28",50
"2016-11-11T12:30:33.000-0800","44:59:f4:81:50:e5",46
"2016-11-11T12:30:33.000-0800","e0:9c:a8:55:5e:ff",72
"2016-11-11T12:30:32.000-0800","b5:e5:02:32:b5:c0",83
"2016-11-11T12:30:32.000-0800","12:26:bf:fb:69:45",57
"2016-11-11T12:30:32.000-0800","a2:dc:34:84:81:39",98
"2016-11-11T12:30:32.000-0800","36:9b:50:28:83:5a",79
"2016-11-11T12:30:32.000-0800","17:c4:bf:17:e5:85",73
"2016-11-11T12:30:31.000-0800","f4:27:61:3d:13:da",56
"2016-11-11T12:30:31.000-0800","c8:0f:10:76:d7:48",52
